cg03893913_SNTG2 0.835411 1
cg04745820_LTBP1 0.834063 1
cg06223562_BCL2L11 0.835385 1
cg06284438_C2orf66 0.835884 1
cg06492287_SNTG2 0.834950 1
cg07020453_TSSC1 0.835961 1
cg07119076_LTBP1 0.835566 1
cg07895807_LTBP1 0.835682 1
cg08175640_LTBP1 0.836190 1
cg08808959_HDAC4 0.835195 1
cg08818866_LTBP1 0.832411 1
cg09677007_AGAP1 0.833950 1
cg10755516_ZNF2 0.835665 1
cg11865223_LTBP1 0.836119 1
cg11918450_LTBP1 0.830263 1
cg11938080_GNLY 0.833562 1
cg12210094_LTBP1 0.835709 1
cg12815355_C2orf3 0.833949 1
cg12915585_MYT1L 0.834253 1
cg12924525_TSSC1 0.834765 1
cg13265607_LTBP1 0.835745 1
cg13603214_GNLY 0.826366 1
cg13652008_LTBP1 0.822343 1
cg13858407_SH3BP4 0.835142 1
cg14392843_LTBP1 0.834979 1
cg14475035_BCL2L11 0.820352 1
cg14685946_ACSL3 0.834938 1
cg14880257_MYT1L 0.835275 1
cg14892517_ASB3 0.835512 1
cg15135286_LTBP1 0.826932 1
cg15359390_REG1P 0.835279 1
cg15725733_AGAP1 0.835173 1
cg15772133_LTBP1 0.832504 1
cg15944856_C2orf66 0.835636 1
cg16226586_HDAC4 0.835422 1
cg16248554_GLI2 0.835952 1
cg16336556_LTBP1 0.836150 1
cg16480662_TMEM198 0.835105 1
cg16572410_LTBP1 0.815536 1
cg16576213_CTNNA2 0.835138 1
cg16925003_PXDN 0.835119 1
cg17050941_LOC150622 0.835991 1
cg17088180_BCL2L11 0.825819 1
cg17297628_LTBP1 0.835425 1
cg17320185_C2orf66 0.831947 1
cg17751550_ICOS 0.835500 1
cg18219180_ICOS 0.825145 1
cg18228933_HDAC4 0.835057 1
cg18310515_GNLY 0.835844 1
cg18538138_LTBP1 0.829104 1
cg18658787_LTBP1 0.834487 1
cg19393314_HDAC4 0.835864 1
cg19610253_CCDC74B 0.834185 1
cg20417128_PXDN 0.835887 1
cg20553016_SH3BP4 0.836046 1
cg20944278_C2orf66 0.813301 1
cg20948956_LTBP1 0.826676 1
cg21135616_HDAC4 0.835406 1
cg21240950_IMP4 0.835213 1
cg21423458_ICOS 0.833446 1
cg21441730_LTBP1 0.836404 1
cg21473183_GNLY 0.812193 1
cg21843347_LTBP1 0.836280 1
cg21964611_ZNF2 0.834897 1
cg22648929_PXDN 0.835346 1
cg22827324_LTBP1 0.833431 1
cg23572334_ZNF2 0.830449 1
cg24351977_LTBP1 0.835825 1
cg24620635_GNLY 0.830560 1
cg24675770_LTBP1 0.835749 1
cg24980995_DIRC3 0.834569 1
cg25161429_AGAP1 0.836052 1
cg25164450_HDAC4 0.835167 1
cg25685524_CCDC74B 0.836033 1
cg26672287_LTBP1 0.836089 1
cg27254040_NRXN1 0.835330 1
cg27366866_LTBP1 0.835465 1
cg27591920_BCL2L11 0.832018 1
cg00097432_ZBTB20 0.836252 1
cg00262061_CX3CR1 0.835531 1
cg00375025_KCNAB1 0.835073 1
cg00503690_LRIG1 0.835464 1
cg00695821_KCNAB1 0.835226 1
cg00742851_LRRN1 0.835686 1
cg01310029_IL5RA 0.833165 1
cg01394385_CX3CR1 0.835200 1
cg01442531_LRRN1 0.836034 1
cg01953156_ABHD6 0.831831 1
cg02039271_KCNAB1 0.835178 1
cg02132593_ZBTB20 0.824595 1
cg02147465_ZBTB20 0.835768 1
cg02255107_OXNAD1 0.834998 1
cg02331784_ZBTB20 0.835433 1
cg02564299_ZBTB20 0.834949 1
cg02696971_CBLB 0.835806 1
cg03015144_ZBTB20 0.835370 1
cg03280839_LRRN1 0.835388 1
cg03341748_KCNAB1 0.835127 1
cg03377396_ZBTB20 0.833724 1
cg03930929_LRRN1 0.835862 1
cg04002063_CBLB 0.834158 1
cg04150219_LRRN1 0.835835 1
cg04399108_ZBTB20 0.836109 1
cg04564000_ZBTB20 0.835969 1
cg04809093_ZBTB20 0.832705 1
cg04879722_ZBTB20 0.835342 1
cg05046858_CX3CR1 0.834093 1
cg05526341_LRIG1 0.834497 1
cg05544095_ZBTB20 0.836049 1
cg06225294_ZBTB20 0.835944 1
cg06289474_KCNAB1 0.834609 1
cg06798483_ST3GAL6 0.833489 1
cg07165288_ZBTB20 0.835492 1
cg07317983_ZBTB20 0.835569 1
cg07704718_ABHD6 0.835325 1
cg07781701_CBLB 0.822973 1
cg08119928_IL5RA 0.833150 1
cg08359717_ZBTB20 0.833614 1
cg08404225_IL5RA 0.833589 1
cg08556718_LRRN1 0.835112 1
cg08996334_ZBTB20 0.836252 1
cg09291982_ZBTB20 0.834770 1
cg09558975_IL5RA 0.835329 1
cg09623845_LRRN1 0.835825 1
cg09665338_LRRN1 0.835016 1
cg09671122_CMC1 0.833813 1
cg10141352_KCNAB1 0.830075 1
cg10159529_IL5RA 0.833259 1
cg10239988_ZBTB20 0.834433 1
cg10579246_OXNAD1 0.835542 1
cg10995873_ZBTB20 0.833505 1
cg11208165_OXNAD1 0.826491 1
cg12335116_ZBTB20 0.835338 1
cg12385467_C3orf30 0.835413 1
cg12385467_IGSF11 0.835413 1
cg12693099_KCNAB1 0.822592 1
cg13145644_CX3CR1 0.834282 1
cg13470673_ZBTB20 0.835085 1
cg13474789_MAP6D1 0.835555 1
cg13798112_ZBTB20 0.834659 1
cg14218037_KCNAB1 0.824115 1
cg14338114_ZBTB20 0.835710 1
cg14847818_ZBTB20 0.836080 1
cg14941895_ZBTB20 0.835600 1
cg15423862_KCNAB1 0.835214 1
cg15482530_LRRN1 0.833498 1
cg15621546_IL5RA 0.834965 1
cg15999997_LRRN1 0.835294 1
cg16156182_KCNAB1 0.823249 1
cg16456087_OXNAD1 0.825873 1
cg16569813_ABHD6 0.831176 1
cg16830504_KCNAB1 0.831051 1
cg17460368_ZBTB20 0.834885 1
cg17792833_LRRN1 0.836127 1
cg17875356_ZBTB20 0.835982 1
cg17886536_OXNAD1 0.835343 1
cg17912112_LRRN1 0.835835 1
cg18196900_MAP6D1 0.835566 1
cg18489755_MAP6D1 0.829080 1
cg18532105_ZBTB20 0.831734 1
cg18635791_IL5RA 0.833565 1
cg18739166_LRRN1 0.835548 1
cg18984715_CBLB 0.834978 1
cg19005763_ABHD6 0.833259 1
cg19149693_ZBTB20 0.835372 1
cg19244029_KCNAB1 0.834574 1
cg19376823_IL5RA 0.831781 1
cg19511386_C3orf59 0.835171 1
cg19622597_ZBTB20 0.833966 1
cg19806398_CX3CR1 0.835592 1
cg19828146_KCNAB1 0.834637 1
cg19981243_ZBTB20 0.835964 1
cg20387392_ZBTB20 0.835571 1
cg20438207_LRRN1 0.835788 1
cg20586900_KCNAB1 0.834515 1
cg20621459_KCNAB1 0.825207 1
cg20941737_ZBTB20 0.832429 1
cg20960167_MAP6D1 0.825810 1
cg21179654_ZBTB20 0.831884 1
cg21497208_KCNAB1 0.827080 1
cg21761922_OXNAD1 0.826210 1
cg22230912_OXNAD1 0.825773 1
cg22367727_ZBTB20 0.835972 1
cg22612330_ZBTB20 0.835012 1
cg22614748_VPS8 0.835654 1
cg22917487_CX3CR1 0.835451 1
cg23185753_KCNAB1 0.832523 1
cg23196919_ABHD6 0.833640 1
cg23238483_LRRN1 0.820814 1
cg23344121_MYLK 0.835804 1
cg23479065_LRRN1 0.835793 1
cg23723013_KCNAB1 0.835386 1
cg24146776_ZBTB20 0.821564 1
cg24394097_KCNAB1 0.829977 1
cg25364469_ZBTB20 0.835081 1
cg25381017_IL5RA 0.816253 1
cg25731943_KCNAB1 0.835042 1
cg25784617_CX3CR1 0.835435 1
cg25791578_IL5RA 0.816605 1
cg25924827_KCNAB1 0.830848 1
cg26100303_ZBTB20 0.835637 1
cg26108046_MAP6D1 0.835548 1
cg26162331_CX3CR1 0.830188 1
cg26378056_CBLB 0.835446 1
cg26539949_ZBTB20 0.835394 1
cg27143326_ABHD6 0.835421 1
cg27330193_ZBTB20 0.834715 1
cg27570309_LRRN1 0.835869 1
cg00865429_CLNK 0.833873 1
cg02853107_DCAF4L1 0.834500 1
cg03237868_SPATA18 0.835527 1
cg03500398_COL25A1 0.835671 1
cg04941033_DCAF4L1 0.835882 1
cg06791107_CLRN2 0.835026 1
cg07721400_ADH6 0.834340 1
cg07927617_DCAF4L1 0.835297 1
cg08988543_ADH6 0.835366 1
cg09555153_SORBS2 0.835770 1
cg10099209_ADH6 0.835236 1
cg10905206_GALNTL6 0.830519 1
cg12556164_GALNTL6 0.833405 1
cg13697223_GALNTL6 0.822368 1
cg13947513_GALNTL6 0.823931 1
cg16256902_DCTD 0.834676 1
cg16296785_DCAF4L1 0.825029 1
cg17964939_GALNTL6 0.822314 1
cg18098498_GALNTL6 0.821705 1
cg18329797_GALNTL6 0.819962 1
cg20343859_GALNTL6 0.834318 1
cg21041888_FAT1 0.835745 1
cg21199355_DCAF4L1 0.833335 1
cg22234135_UGT2B15 0.833352 1
cg22428762_DCAF4L1 0.833313 1
cg23590262_GALNTL6 0.824193 1
cg23603782_GALNTL6 0.822607 1
cg24675891_CLRN2 0.835576 1
cg24890045_FAT1 0.834966 1
cg25123881_FAT1 0.835704 1
cg25223878_ADH6 0.835424 1
cg25281820_GALNTL6 0.817141 1
cg25915539_ANK2 0.835791 1
cg25995452_GALNTL6 0.815148 1
cg26982245_FAT1 0.836196 1
cg01171355_SLC12A7 0.835890 1
cg01540953_ODZ2 0.835107 1
cg02667756_LOC100133050 0.835355 1
cg04709321_RASGRF2 0.834387 1
cg05648002_GZMA 0.832553 1
cg06007761_SLIT3 0.834436 1
cg08516247_SLC12A7 0.835648 1
cg10888644_POLS 0.835042 1
cg13290745_FABP6 0.835255 1
cg13290745_FABP6.1 0.835255 1
cg15019005_ADCY2 0.834949 1
cg15036894_FAM134B 0.834607 1
cg15647725_SLC12A7 0.834362 1
cg17969789_SLC12A7 0.834882 1
cg18062245_TRPC7 0.833807 1
cg18576686_SLC12A7 0.835251 1
cg18676488_BDP1 0.836040 1
cg26052194_GZMA 0.832623 1
cg01336260_SAMD3 0.835590 1
cg01771096_AGPAT4 0.835436 1
cg03258475_GABBR1 0.835426 1
cg03490766_SMOC2 0.836089 1
cg03566814_SMOC2 0.836256 1
cg03762856_PARK2 0.835860 1
cg03887417_BTN2A1 0.835465 1
cg04337342_SMOC2 0.836194 1
cg04831694_MAK 0.835573 1
cg05080790_C6orf142 0.835642 1
cg05257772_FRMD1 0.835678 1
cg06408385_PARK2 0.834838 1
cg07890797_FILIP1 0.836248 1
cg07981495_CGA 0.835406 1
cg08191781_BTN2A1 0.831433 1
cg08877853_GPR63 0.817368 1
cg09107364_WDR27 0.835206 1
cg09318256_AGPAT4 0.835799 1
cg09345868_SAMD3 0.823501 1
cg10395519_MTHFD1L 0.834953 1
cg11249120_SAMD3 0.835604 1
cg11878867_LRP11 0.835833 1
cg12078738_CGA 0.818232 1
cg12414502_BTN2A1 0.835051 1
cg14033039_SMOC2 0.835805 1
cg14209487_SYNE1 0.835080 1
cg14366428_GPR63 0.835707 1
cg15393304_SMOC2 0.836045 1
cg15499402_GPR63 0.835904 1
cg16053651_SMOC2 0.832863 1
cg16493584_SAMD3 0.831144 1
cg16558530_ABT1 0.835438 1
cg17189167_LPA 0.834663 1
cg17633074_GTF2H4 0.832958 1
cg18200340_SAMD3 0.826212 1
cg18899818_CGA 0.835613 1
cg20209290_MAK 0.834622 1
cg22064182_ARHGAP18 0.834502 1
cg22707455_FRMD1 0.836001 1
cg23191576_DLL1 0.836124 1
cg23955161_C6orf145 0.833760 1
cg24478310_MAK 0.832801 1
cg25049486_SAMD3 0.835483 1
cg25281020_GUSBL2 0.832752 1
cg25862117_AKAP7 0.835729 1
cg26076236_DST 0.834363 1
cg00091742_STK31 0.825786 1
cg00755064_STK31 0.830181 1
cg01021547_SDK1 0.835436 1
cg01236734_PON2 0.834055 1
cg01614536_PON2 0.826279 1
cg01650677_TMEM60 0.827427 1
cg03282689_FAM40B 0.835428 1
cg04270402_PON2 0.829160 1
cg05000488_STK31 0.824759 1
cg05407490_STK31 0.825893 1
cg05714673_SDK1 0.834849 1
cg05714673_SDK1.1 0.834849 1
cg06070229_EXOC4 0.833683 1
cg06126815_PON2 0.830085 1
cg09244174_BAIAP2L1 0.834913 1
cg09914773_CYP3A4 0.835392 1
cg11417319_PTPRN2 0.835426 1
cg11755819_STK31 0.823539 1
cg12414526_KIAA0415 0.833948 1
cg13313214_STK31 0.826061 1
cg13397024_LMTK2 0.835181 1
cg13514718_STK31 0.819739 1
cg13636543_PTPRN2 0.835849 1
cg13802883_STK31 0.830347 1
cg14284257_PON2 0.835568 1
cg14555113_TMEM60 0.835906 1
cg14770351_CYP3A4 0.826856 1
cg14784944_RADIL 0.835129 1
cg14898779_STK31 0.832970 1
cg15376972_PON2 0.823782 1
cg15920472_STK31 0.833540 1
cg16857771_PHKG1 0.835689 1
cg17102984_STK31 0.831806 1
cg17331904_STK31 0.831121 1
cg18356732_PON2 0.833987 1
cg18421840_ADCYAP1R1 0.834964 1
cg19046783_CYP3A4 0.834907 1
cg20041612_EGFR 0.835921 1
cg20538951_TNRC18 0.834531 1
cg21005410_SDK1 0.835165 1
cg21519371_STK31 0.834242 1
cg22821554_CYP3A4 0.810008 1
cg23326197_CYP3A4 0.819025 1
cg25274735_SDK1 0.835241 1
cg25570411_STK31 0.832517 1
cg25612145_STK31 0.823124 1
cg27178045_STK31 0.829423 1
cg27602452_STK31 0.834168 1
cg00159780_REXO1L2P 0.833938 1
cg00159780_REXO1L1 0.833938 1
cg00561736_FAM90A7 0.836023 1
cg00584456_FAM66B 0.832890 1
cg01055129_FAM66D 0.835327 1
cg01055129_USP17L2 0.835327 1
cg01064758_SLA 0.835551 1
cg01200376_CTHRC1 0.835933 1
cg01466330_IDO2 0.835993 1
cg01521036_FAM90A14 0.835253 1
cg01521036_FAM90A13 0.835253 1
cg01951477_SLA 0.836024 1
cg02125104_FER1L6 0.823594 1
cg03169856_FER1L6 0.833697 1
cg03220363_SLA 0.835268 1
cg04756252_SLA 0.835826 1
cg05740575_CTHRC1 0.835220 1
cg06073348_FAM66A 0.834742 1
cg06729844_CHRNB3 0.835246 1
cg06772221_SLA 0.835771 1
cg06840801_CHRNB3 0.835469 1
cg06872010_FAM66A 0.834113 1
cg07068655_LOC340357 0.833422 1
cg07085664_CHRNB3 0.834908 1
cg07288027_SLA 0.835755 1
cg07757887_CTHRC1 0.825973 1
cg09259595_ARHGEF10 0.835326 1
cg09615915_FAM90A10 0.835814 1
cg10205585_REXO1L2P 0.834010 1
cg10799492_CHRNB3 0.835338 1
cg11046578_ERICH1 0.833343 1
cg11155356_SLA 0.835647 1
cg11235790_FER1L6 0.834075 1
cg13075456_FER1L6 0.833982 1
cg14023573_TRAPPC9 0.835697 1
cg15150017_FER1L6 0.833869 1
cg16275183_STAR 0.835282 1
cg16814719_SLA 0.835747 1
cg17000343_FAM66E 0.831420 1
cg18985133_IDO2 0.835880 1
cg19133956_TSNARE1 0.835236 1
cg20151187_FER1L6 0.828982 1
cg20189761_REXO1L2P 0.835085 1
cg20189761_REXO1L1 0.835085 1
cg20281882_CHRNB3 0.834408 1
cg20577630_CHRNB3 0.834971 1
cg20890440_FER1L6 0.834705 1
cg21482019_FAM90A7 0.836124 1
cg22845912_SLA 0.836005 1
cg23010900_FER1L6 0.824583 1
cg23057485_SLA 0.835968 1
cg23293774_CHRNA2 0.834664 1
cg23322851_MSR1 0.835270 1
cg23322851_MSR1.1 0.835270 1
cg23335916_CHRNB3 0.835352 1
cg23343066_FER1L6 0.834248 1
cg27030541_REXO1L2P 0.834903 1
cg27470842_FER1L6 0.835335 1
cg27619481_FER1L6 0.831081 1
cg27659035_CHRNB3 0.835251 1
cg13737042_DCAF10 0.833936 1
cg13854962_COL5A1 0.835093 1
cg13973641_ZNF462 0.835936 1
cg13973641_MIR548Q 0.835936 1
cg14269010_SMARCA2 0.834860 1
cg23538468_EHMT1 0.835006 1
cg00903452_BTBD16 0.834425 1
cg02165095_ST8SIA6 0.836340 1
cg03748042_MGMT 0.835372 1
cg03929743_FAM171A1 0.828752 1
cg04146553_BLOC1S2 0.835887 1
cg04284320_FAM171A1 0.820260 1
cg05394294_PFKP 0.835113 1
cg05561696_PFKP 0.835604 1
cg05576619_ST8SIA6 0.818843 1
cg06200001_USP54 0.835330 1
cg06358322_FAM171A1 0.835509 1
cg06498400_FAM171A1 0.834061 1
cg06584433_CUZD1 0.833523 1
cg07192047_PITRM1 0.835229 1
cg07686528_JMJD1C 0.834679 1
cg07779873_FAM171A1 0.832948 1
cg08927260_FAM171A1 0.831998 1
cg08929641_FAM171A1 0.835028 1
cg08958656_USP54 0.825445 1
cg09142414_PFKP 0.836188 1
cg09471709_ST8SIA6 0.835612 1
cg09545478_FAM171A1 0.827202 1
cg09634202_FAM171A1 0.816067 1
cg09827122_ST8SIA6 0.824233 1
cg09873584_BICC1 0.834954 1
cg09993459_MGMT 0.835461 1
cg10362842_FGFR2 0.835734 1
cg10362842_FGFR2.1 0.835734 1
cg10362842_FGFR2.2 0.835734 1
cg11250692_PFKP 0.835000 1
cg12069423_FAM171A1 0.833954 1
cg12303623_USP54 0.829939 1
cg12570716_KLF6 0.834616 1
cg13961527_FAM171A1 0.835136 1
cg14013865_KIAA1217 0.836065 1
cg14440794_FAM171A1 0.835325 1
cg15468564_ST8SIA6 0.836276 1
cg16193203_USP54 0.835292 1
cg16606347_EBF3 0.834230 1
cg17118095_FAM171A1 0.834334 1
cg18098806_HSPA12A 0.835650 1
cg18300285_HSPA12A 0.835261 1
cg18703721_USP54 0.833988 1
cg18838941_FAM171A1 0.835677 1
cg20014988_SGMS1 0.832418 1
cg20534130_FAM171A1 0.835692 1
cg21194776_USP54 0.833535 1
cg21373996_DIP2C 0.836324 1
cg23284074_ST8SIA6 0.836341 1
cg23361862_FAM171A1 0.833282 1
cg26200347_FAM171A1 0.834645 1
cg27081107_DIP2C 0.835854 1
cg01692842_ACAD8 0.835254 1
cg02556071_CARD18 0.834300 1
cg03054541_RIC3 0.835305 1
cg03254928_CD3G 0.834567 1
cg03925361_NTM 0.835620 1
cg05117324_OR52K2 0.828093 1
cg05160234_CD3G 0.834916 1
cg05949667_ACAD8 0.833892 1
cg06159296_FAT3 0.834437 1
cg07275207_C11orf75 0.833863 1
cg08773180_PRG2 0.834381 1
cg08778805_FAT3 0.835678 1
cg09845015_SHANK2 0.835899 1
cg10298507_OR52K2 0.835648 1
cg11138769_VPS26B 0.836242 1
cg11945096_TUB 0.834981 1
cg12386575_CD3G 0.835874 1
cg12819873_PRG2 0.833684 1
cg13253303_ACAD8 0.828824 1
cg13667095_ACAD8 0.830621 1
cg13750061_CD3G 0.831307 1
cg13974487_OPCML 0.836335 1
cg14709449_RIC3 0.833832 1
cg14714749_GLB1L2 0.836222 1
cg15700636_PRG2 0.834212 1
cg15880738_CD3G 0.809553 1
cg16020638_PPFIA1 0.835696 1
cg16020638_MIR548K 0.835696 1
cg16484162_RIC3 0.835236 1
cg17206001_CD3G 0.835248 1
cg18043283_ACAD8 0.834859 1
cg19037107_ACAD8 0.835470 1
cg19193135_CD3G 0.836080 1
cg20203469_ACAD8 0.834461 1
cg20307448_ACAD8 0.832869 1
cg21117426_TIRAP 0.834810 1
cg21759430_ACAD8 0.825848 1
cg21778835_NTM 0.835942 1
cg22256309_GLB1L3 0.834830 1
cg23832825_SHANK2 0.834654 1
cg24155309_RIC3 0.820407 1
cg24509916_IGSF9B 0.831389 1
cg26626251_OPCML 0.832700 1
cg26636103_DLG2 0.835938 1
cg00063535_TPCN1 0.835446 1
cg00686022_C12orf40 0.833738 1
cg00702369_C12orf40 0.829718 1
cg00790847_SLC2A13 0.825154 1
cg01163340_RIMBP2 0.835725 1
cg01198491_SOX5 0.835483 1
cg01766743_SOX5 0.817901 1
cg01915888_TPCN1 0.828583 1
cg02402843_SOX5 0.825927 1
cg02555243_SOX5 0.835189 1
cg02641941_SLC2A13 0.833337 1
cg03770575_SOX5 0.835482 1
cg03826683_C12orf40 0.832447 1
cg04575699_SOX5 0.824693 1
cg04619304_SOX5 0.832564 1
cg04626413_SLC2A13 0.833643 1
cg04626868_SOX5 0.821198 1
cg04670766_TPCN1 0.829925 1
cg05139081_TPCN1 0.833104 1
cg05156566_SOX5 0.834800 1
cg05581394_SLC2A13 0.835447 1
cg05630725_SOX5 0.830460 1
cg05770947_SLC2A13 0.827431 1
cg05934015_SLC15A4 0.835049 1
cg06147361_SOX5 0.835609 1
cg06205574_SOX5 0.834431 1
cg06764736_SOX5 0.821882 1
cg06833967_SOX5 0.834159 1
cg07174843_SOX5 0.823730 1
cg07238439_TPCN1 0.835670 1
cg07287345_SLC2A13 0.831397 1
cg07349203_TPCN1 0.830263 1
cg07739398_SOX5 0.829951 1
cg08909756_ALDH1L2 0.831816 1
cg09066112_SOX5 0.822462 1
cg09242307_SOX5 0.831349 1
cg09778919_C12orf40 0.835161 1
cg09896867_TPCN1 0.835459 1
cg10912292_SOX5 0.835611 1
cg10990959_SOX5 0.833211 1
cg11243173_SOX5 0.835276 1
cg11691038_C12orf40 0.834151 1
cg12127290_SLCO1A2 0.818066 1
cg12233100_RBM19 0.835388 1
cg12699044_TPCN1 0.835413 1
cg12914100_TPCN1 0.835505 1
cg13299942_CCDC60 0.836100 1
cg13588483_SOX5 0.822009 1
cg14061497_SLC2A13 0.834809 1
cg14191244_SLCO1A2 0.831957 1
cg14255981_ALDH1L2 0.834993 1
cg14375924_SOX5 0.835414 1
cg14522632_SOX5 0.824952 1
cg14678680_SLC2A13 0.822985 1
cg14986222_C12orf40 0.835082 1
cg14993486_SOX5 0.829184 1
cg15351950_SOX5 0.835202 1
cg15583072_SLCO1A2 0.821399 1
cg15707491_SOX5 0.825608 1
cg16095464_SOX5 0.835394 1
cg16190510_SLC2A13 0.835515 1
cg16527105_ALDH1L2 0.835495 1
cg17186073_TMEM132D 0.836175 1
cg17352891_SOX5 0.825893 1
cg18785532_SLC2A13 0.814380 1
cg18818135_C12orf40 0.829107 1
cg19381792_GPR133 0.834986 1
cg19610177_SLCO1A2 0.833789 1
cg20004324_SOX5 0.824065 1
cg20170147_SOX5 0.826816 1
cg20529334_SLCO1A2 0.831170 1
cg20672284_SOX5 0.834015 1
cg20872692_SLC11A2 0.825963 1
cg20955458_ALDH1L2 0.824368 1
cg20999427_SOX5 0.834759 1
cg21334045_SOX5 0.816410 1
cg21574681_SLC11A2 0.835564 1
cg21766141_SOX5 0.832623 1
cg21803141_SLC2A13 0.825706 1
cg21862372_SOX5 0.822859 1
cg22320999_TPCN1 0.834266 1
cg22941086_C12orf40 0.821476 1
cg23363484_SOX5 0.812807 1
cg23680411_SLC2A13 0.834886 1
cg24011341_SOX5 0.813097 1
cg24464805_ZNF140 0.835029 1
cg24688803_ALDH1L2 0.817792 1
cg25493658_SLC11A2 0.831932 1
cg26132449_TPCN1 0.835357 1
cg26211060_TSPAN9 0.834121 1
cg26573334_TPCN1 0.835500 1
cg27185772_TPCN1 0.833022 1
cg27273866_SOX5 0.835114 1
cg27480819_SOX5 0.816569 1
cg27504269_SLCO1A2 0.834898 1
cg00703120_PCCA 0.834595 1
cg03016985_TFDP1 0.834376 1
cg03712823_MCF2L 0.834400 1
cg06135282_SLITRK6 0.836269 1
cg06348985_LNX2 0.835854 1
cg06398335_PCCA 0.831581 1
cg07713135_FARP1 0.835536 1
cg10100220_LNX2 0.835189 1
cg10163329_LNX2 0.835821 1
cg12707907_SLITRK6 0.835418 1
cg16103732_SLITRK6 0.836210 1
cg19300307_STK24 0.833794 1
cg20566449_RASA3 0.835077 1
cg20682236_SLITRK6 0.828649 1
cg21515347_MCF2L 0.833172 1
cg21727907_TUBA3C 0.835585 1
cg22697386_SLITRK6 0.824386 1
cg22862734_FREM2 0.829911 1
cg24847937_CARS2 0.835378 1
cg26204328_C1QTNF9B 0.835085 1
cg26204328_PCOTH 0.835085 1
cg26204328_PCOTH.1 0.835085 1
cg26392545_LNX2 0.835849 1
cg26659569_TMCO3 0.833614 1
cg27017630_EFNB2 0.835768 1
cg00790906_PELI2 0.835583 1
cg01769273_FRMD6 0.835051 1
cg01869136_PELI2 0.835514 1
cg02150910_GZMH 0.836177 1
cg02275040_FRMD6 0.834844 1
cg03009478_SIPA1L1 0.835238 1
cg04173474_SIPA1L1 0.835954 1
cg05327840_PELI2 0.835436 1
cg06638383_PELI2 0.835915 1
cg06721998_SIPA1L1 0.835486 1
cg07139449_SIPA1L1 0.834356 1
cg07507518_FRMD6 0.818376 1
cg07612928_FRMD6 0.835419 1
cg08036899_IFI27 0.834320 1
cg08232654_GZMH 0.835981 1
cg09303293_FRMD6 0.835456 1
cg09359810_FRMD6 0.823414 1
cg09962458_SIPA1L1 0.835471 1
cg09987240_FRMD6 0.833879 1
cg10090757_C14orf102 0.835959 1
